BatchSize,HiddenNodes,WeightNonbinding,WeightBinding,LearningRate,Epochs,Momentum,BestCutoff,TruePositives,FalsePositives,TrueNegatives,FalseNegatives,MCC
500,20,0.1,0.1,5e-05,260,0.7,0.18,1416,15916,536,33,0.015244875680244777
500,20,0.1,0.1,5e-05,260,0.8,0.14,750,6780,9672,699,0.058283906037169084
500,20,0.1,0.1,5e-05,260,0.9,0.15,510,2080,14372,939,0.17486887830384665
500,20,0.1,0.1,5e-05,320,0.1,0.28,1325,14701,1751,124,0.018575117469472047
500,20,0.1,0.1,5e-05,320,0.2,0.22,1438,16198,254,11,0.017723394612769266
500,20,0.1,0.1,5e-05,320,0.3,0.62,1,12,16440,1448,-0.00039753899578967984
500,20,0.1,0.1,5e-05,320,0.4,0.24,1154,11271,5181,295,0.06589702958462348
500,20,0.1,0.1,5e-05,320,0.5,0.14,1413,15714,738,36,0.026837721467956197
500,20,0.1,0.1,5e-05,320,0.6,0.43,2,15,16437,1447,0.004148718390505307
500,20,0.1,0.1,5e-05,320,0.7,0.16,1249,13741,2711,200,0.019776325789226206
500,20,0.1,0.1,5e-05,320,0.8,0.21,182,1062,15390,1267,0.06548442263553107
500,20,0.1,0.1,5e-05,320,0.9,0.16,476,1958,14494,973,0.166702661940167
500,20,0.1,0.1,5e-05,380,0.1,0.24,1367,14803,1649,82,0.04027420325963393
500,20,0.1,0.1,5e-05,380,0.2,0.26,203,777,15675,1246,0.11134867966434968
500,20,0.1,0.1,5e-05,380,0.3,0.12,1448,16427,25,1,0.00594044971482735
500,20,0.1,0.1,5e-05,380,0.4,0.21,1384,14831,1621,65,0.050117820275206344
500,20,0.1,0.1,5e-05,380,0.5,0.17,1425,15994,458,24,0.018999444280349522
500,20,0.1,0.1,5e-05,380,0.6,0.14,1162,12266,4186,287,0.03551262262689397
500,20,0.1,0.1,5e-05,380,0.7,0.12,1060,10957,5495,389,0.03805588530706186
500,20,0.1,0.1,5e-05,380,0.8,0.12,1051,9400,7052,398,0.0851959491376847
500,20,0.1,0.1,5e-05,380,0.9,0.14,585,2278,14174,864,0.19738538633946504
500,20,0.1,0.1,1e-05,20,0.1,0.71,788,6181,10271,661,0.09404572280118464
500,20,0.1,0.1,1e-05,20,0.2,0.46,1322,14183,2269,127,0.04026898006252753
500,20,0.1,0.1,1e-05,20,0.3,0.47,1141,11453,4999,308,0.05452250676152816
500,20,0.1,0.1,1e-05,20,0.4,0.58,1144,10775,5677,305,0.07781494229556449
500,20,0.1,0.1,1e-05,20,0.5,0.5,1433,16163,289,16,0.01375026094841217
500,20,0.1,0.1,1e-05,20,0.6,0.45,1448,16416,36,1,0.008996641453037229
500,20,0.1,0.1,1e-05,20,0.7,0.29,1404,15832,620,45,0.009560803942928655
500,20,0.1,0.1,1e-05,20,0.8,0.28,1428,15956,496,21,0.025497166968133454
500,20,0.1,0.1,1e-05,20,0.9,0.23,1449,16450,2,0,0.0031370790043494146
500,20,0.1,0.1,1e-05,80,0.1,0.38,1387,15424,1028,62,0.022466034881312238
500,20,0.1,0.1,1e-05,80,0.2,0.35,1429,15887,565,20,0.03150910441036024
500,20,0.1,0.1,1e-05,80,0.3,0.47,1084,8669,7783,365,0.12113944764461027
500,20,0.1,0.1,1e-05,80,0.4,0.44,1449,16441,11,0,0.007358952752948071
500,20,0.1,0.1,1e-05,80,0.5,0.33,1168,12417,4035,281,0.03273120108428861
500,20,0.1,0.1,1e-05,80,0.6,0.28,1359,15409,1043,90,0.001439147566948815
500,20,0.1,0.1,1e-05,80,0.7,0.37,1071,11807,4645,378,0.01303189763880252
500,20,0.1,0.1,1e-05,80,0.8,0.53,1445,16342,110,4,0.01345999818054396
500,20,0.1,0.1,1e-05,80,0.9,0.23,1438,16249,203,11,0.011914422192174742
500,20,0.1,0.1,1e-05,140,0.1,0.41,1128,10336,6116,321,0.08537878385608991
500,20,0.1,0.1,1e-05,140,0.2,0.43,1366,14421,2031,83,0.05592381924543211
500,20,0.1,0.1,1e-05,140,0.3,0.36,1298,14060,2392,151,0.03217507065525943
500,20,0.1,0.1,1e-05,140,0.4,0.27,1445,16308,144,4,0.01804944643291536
500,20,0.1,0.1,1e-05,140,0.5,0.39,1416,15824,628,33,0.02226995933044718
500,20,0.1,0.1,1e-05,140,0.6,0.29,1431,16174,278,18,0.009571941130733761
500,20,0.1,0.1,1e-05,140,0.7,0.17,1434,16247,205,15,0.005219842405757706
500,20,0.1,0.1,1e-05,140,0.8,0.33,1442,16259,193,7,0.01790564538737076
500,20,0.1,0.1,1e-05,140,0.9,0.19,1448,16443,9,1,-0.0016516608262341975
500,20,0.1,0.1,1e-05,200,0.1,0.45,1209,11425,5027,240,0.08374982825541473
500,20,0.1,0.1,1e-05,200,0.2,0.24,1304,13552,2900,145,0.055317380959444704
500,20,0.1,0.1,1e-05,200,0.3,0.46,1241,13679,2773,208,0.01830550710421537
500,20,0.1,0.1,1e-05,200,0.4,0.46,978,8979,7473,471,0.07091705277219648
500,20,0.1,0.1,1e-05,200,0.5,0.36,1420,15543,909,29,0.0431320454239703
500,20,0.1,0.1,1e-05,200,0.6,0.36,1435,15879,573,14,0.038543667253311896
500,20,0.1,0.1,1e-05,200,0.7,0.29,1449,16449,3,0,0.003842228754048004
500,20,0.1,0.1,1e-05,200,0.8,0.3,1257,14025,2427,192,0.01158797715642547
500,20,0.1,0.1,1e-05,200,0.9,0.18,1396,15652,800,53,0.015427522509708977
500,20,0.1,0.1,1e-05,260,0.1,0.4,1356,14865,1587,93,0.030191651244003644
500,20,0.1,0.1,1e-05,260,0.2,0.48,1150,10844,5608,299,0.0780312893315646
500,20,0.1,0.1,1e-05,260,0.3,0.6,1,2,16450,1448,0.011980116984671416
500,20,0.1,0.1,1e-05,260,0.4,0.41,1405,15782,670,44,0.014437841629636081
500,20,0.1,0.1,1e-05,260,0.5,0.58,0,2,16450,1449,-0.0031370790043494146
500,20,0.1,0.1,1e-05,260,0.6,0.18,1449,16450,2,0,0.0031370790043494146
500,20,0.1,0.1,1e-05,260,0.7,0.35,1259,12781,3671,190,0.061015565857916024
500,20,0.1,0.1,1e-05,260,0.8,0.21,1449,16444,8,0,0.006275209866764622
500,20,0.1,0.1,1e-05,260,0.9,0.2,1429,16132,320,20,0.01128538760520254
500,20,0.1,0.1,1e-05,320,0.1,0.53,1248,13868,2584,201,0.013806018413914227
500,20,0.1,0.1,1e-05,320,0.2,0.45,1193,11702,4750,256,0.06808954430037516
500,20,0.1,0.1,1e-05,320,0.3,0.28,1449,16430,22,0,0.010410331773482632
500,20,0.1,0.1,1e-05,320,0.4,0.31,1365,15263,1189,84,0.01517540640363235
500,20,0.1,0.1,1e-05,320,0.5,0.26,1352,14387,2065,97,0.0490265727474906
500,20,0.1,0.1,1e-05,320,0.6,0.23,1191,13328,3124,258,0.008244091516274386
500,20,0.1,0.1,1e-05,320,0.7,0.32,1395,15514,938,54,0.023541583811891215
500,20,0.1,0.1,1e-05,320,0.8,0.19,1449,16436,16,0,0.008876471467210663
500,20,0.1,0.1,1e-05,320,0.9,0.18,1384,15307,1145,65,0.02687646412113514
500,20,0.1,0.1,1e-05,380,0.1,0.32,1384,14762,1690,65,0.053074399510672395
500,20,0.1,0.1,1e-05,380,0.2,0.29,1449,16406,46,0,0.015063428517971489
500,20,0.1,0.1,1e-05,380,0.3,0.44,731,6717,9735,718,0.053236674096794556
500,20,0.1,0.1,1e-05,380,0.4,0.34,1376,15074,1378,73,0.033358256838111444
500,20,0.1,0.1,1e-05,380,0.5,0.29,1426,16071,381,23,0.013378772988189127
500,20,0.1,0.1,1e-05,380,0.6,0.24,1115,9916,6536,334,0.0935370814421601
500,20,0.1,0.1,1e-05,380,0.7,0.23,1446,16380,72,3,0.009737341732937332
500,20,0.1,0.1,1e-05,380,0.8,0.2,1427,16150,302,22,0.006492971109583858
500,20,0.1,0.1,1e-05,380,0.9,0.13,1065,10365,6087,384,0.059596514414987256
500,20,0.1,0.1,5e-06,20,0.1,0.29,1448,16424,28,1,0.006861960021444159
500,20,0.1,0.1,5e-06,20,0.2,0.55,1171,10608,5844,278,0.09392581841940352
500,20,0.1,0.1,5e-06,20,0.3,0.52,1387,14761,1691,62,0.05505712508323838
500,20,0.1,0.1,5e-06,20,0.4,0.33,1259,12583,3869,190,0.06777224889139696
500,20,0.1,0.1,5e-06,20,0.5,0.3,1449,16448,4,0,0.004436747557951468
500,20,0.1,0.1,5e-06,20,0.6,0.38,1449,16436,16,0,0.008876471467210663
500,20,0.1,0.1,5e-06,20,0.7,0.28,1449,16451,1,0,0.0022181878739420424
500,20,0.1,0.1,5e-06,20,0.8,0.34,1303,12771,3681,146,0.08181809921802384
500,20,0.1,0.1,5e-06,20,0.9,0.37,1260,13561,2891,189,0.03272786621179826
500,20,0.1,0.1,5e-06,80,0.1,0.53,1200,11788,4664,249,0.06824215999242397
500,20,0.1,0.1,5e-06,80,0.2,0.43,1065,10244,6208,384,0.06352106707279878
500,20,0.1,0.1,5e-06,80,0.3,0.46,1266,12809,3643,183,0.06329961944536733
500,20,0.1,0.1,5e-06,80,0.4,0.39,1318,13670,2782,131,0.05814674987965317
500,20,0.1,0.1,5e-06,80,0.5,0.32,1204,12547,3905,245,0.04412800389097424
500,20,0.1,0.1,5e-06,80,0.6,0.4,1294,11975,4477,155,0.10285631577266702
500,20,0.1,0.1,5e-06,80,0.7,0.41,1449,16377,75,0,0.019249902001509216
500,20,0.1,0.1,5e-06,80,0.8,0.37,1374,14188,2264,75,0.06947831054644532
500,20,0.1,0.1,5e-06,80,0.9,0.64,3,37,16415,1446,-0.001031518986413894
500,20,0.1,0.1,5e-06,140,0.1,0.55,2,4,16448,1447,0.016943864013584754
500,20,0.1,0.1,5e-06,140,0.2,0.55,1233,13024,3428,216,0.04016625124033408
500,20,0.1,0.1,5e-06,140,0.3,0.58,1223,12757,3695,226,0.04525452375069499
500,20,0.1,0.1,5e-06,140,0.4,0.38,1429,16011,441,20,0.02238984133980889
500,20,0.1,0.1,5e-06,140,0.5,0.48,1354,13953,2499,95,0.06689524115816141
500,20,0.1,0.1,5e-06,140,0.6,0.5,1325,13859,2593,124,0.054757258454322756
500,20,0.1,0.1,5e-06,140,0.7,0.43,1155,9651,6801,294,0.11737017362234091
500,20,0.1,0.1,5e-06,140,0.8,0.38,985,10570,5882,464,0.021269871041102194
500,20,0.1,0.1,5e-06,140,0.9,0.25,1079,8709,7743,370,0.1179604559118701
500,20,0.1,0.1,5e-06,200,0.1,0.34,1449,16445,7,0,0.005869757316330834
500,20,0.1,0.1,5e-06,200,0.2,0.5,632,4251,12201,817,0.10886751924244302
500,20,0.1,0.1,5e-06,200,0.3,0.5,1446,16336,116,3,0.016716518191332866
500,20,0.1,0.1,5e-06,200,0.4,0.34,1273,14014,2438,176,0.020642246229870057
500,20,0.1,0.1,5e-06,200,0.5,0.2,1449,16443,9,0,0.006656051173788784
500,20,0.1,0.1,5e-06,200,0.6,0.36,1320,13689,2763,129,0.05848367316406545
500,20,0.1,0.1,5e-06,200,0.7,0.42,928,9698,6754,521,0.028304183535548644
500,20,0.1,0.1,5e-06,200,0.8,0.56,1046,9791,6661,403,0.07073238298209779
500,20,0.1,0.1,5e-06,200,0.9,0.24,1449,16437,15,0,0.008594366277317906
500,20,0.1,0.1,5e-06,260,0.1,0.65,0,2,16450,1449,-0.0031370790043494146
500,20,0.1,0.1,5e-06,260,0.2,0.56,1334,14601,1851,115,0.02891220213976678
500,20,0.1,0.1,5e-06,260,0.3,0.41,1355,14519,1933,94,0.04529314524882953
500,20,0.1,0.1,5e-06,260,0.4,0.4,1442,16262,190,7,0.017563203725194078
500,20,0.1,0.1,5e-06,260,0.5,0.64,4,16,16436,1445,0.014598215168115687
500,20,0.1,0.1,5e-06,260,0.6,0.41,1169,12611,3841,280,0.026065816744560797
500,20,0.1,0.1,5e-06,260,0.7,0.43,1328,14798,1654,121,0.015540707106322707
500,20,0.1,0.1,5e-06,260,0.8,0.33,1418,16053,399,31,0.0050916565679443885
500,20,0.1,0.1,5e-06,260,0.9,0.35,1122,10543,5909,327,0.0764200293695176
500,20,0.1,0.1,5e-06,320,0.1,0.46,1026,9947,6505,423,0.057940144667940466
500,20,0.1,0.1,5e-06,320,0.2,0.64,1,0,16452,1448,0.025185387786124554
500,20,0.1,0.1,5e-06,320,0.3,0.42,1400,15237,1215,49,0.04262554321260551
500,20,0.1,0.1,5e-06,320,0.4,0.23,1449,16416,36,0,0.013322158072804187
500,20,0.1,0.1,5e-06,320,0.5,0.34,1388,15142,1310,61,0.03848920446476625
500,20,0.1,0.1,5e-06,320,0.6,0.4,1425,16075,377,24,0.01170746393289072
500,20,0.1,0.1,5e-06,320,0.7,0.14,1447,16379,73,2,0.012908195155794626
500,20,0.1,0.1,5e-06,320,0.8,0.25,1449,16451,1,0,0.0022181878739420424
500,20,0.1,0.1,5e-06,320,0.9,0.2,1449,16450,2,0,0.0031370790043494146
500,20,0.1,0.1,5e-06,380,0.1,0.45,1341,14671,1781,108,0.029936038181345305
500,20,0.1,0.1,5e-06,380,0.2,0.26,1366,15346,1106,83,0.010892876277768426
500,20,0.1,0.1,5e-06,380,0.3,0.46,1449,16443,9,0,0.006656051173788784
500,20,0.1,0.1,5e-06,380,0.4,0.46,1017,10742,5710,432,0.02811323213051642
500,20,0.1,0.1,5e-06,380,0.5,0.42,1285,12688,3764,164,0.07618870700802016
500,20,0.1,0.1,5e-06,380,0.6,0.47,798,7091,9361,651,0.065767937522879
500,20,0.1,0.1,5e-06,380,0.7,0.33,1402,15650,802,47,0.020931556316457888
500,20,0.1,0.1,5e-06,380,0.8,0.24,1449,16451,1,0,0.0022181878739420424
500,20,0.1,0.1,5e-06,380,0.9,0.18,1444,16283,169,5,0.018964475576444196
500,20,0.1,0.1,1e-06,20,0.1,0.35,1383,15330,1122,66,0.02481826160862603
500,20,0.1,0.1,1e-06,20,0.2,0.51,1165,12472,3980,284,0.029401163247302943
500,20,0.1,0.1,1e-06,20,0.3,0.55,1075,10114,6338,374,0.0716275012907166
500,20,0.1,0.1,1e-06,20,0.4,0.3,1445,16446,6,4,-0.027655513465124584
500,20,0.1,0.1,1e-06,20,0.5,0.62,2,5,16447,1447,0.014848871436432305
500,20,0.1,0.1,1e-06,20,0.6,0.33,1425,15923,529,24,0.024577075158744674
500,20,0.1,0.1,1e-06,20,0.7,0.64,781,7346,9106,668,0.05066363990353352
500,20,0.1,0.1,1e-06,20,0.8,0.55,1147,10681,5771,302,0.08201049014538467
500,20,0.1,0.1,1e-06,20,0.9,0.38,1449,16451,1,0,0.0022181878739420424
500,20,0.1,0.1,1e-06,80,0.1,0.33,1090,9575,6877,359,0.09462215465422852
500,20,0.1,0.1,1e-06,80,0.2,0.4,1446,16335,117,3,0.01685035679830585
500,20,0.1,0.1,1e-06,80,0.3,0.4,1449,16445,7,0,0.005869757316330834
500,20,0.1,0.1,1e-06,80,0.4,0.44,1235,10972,5480,214,0.10857881176545123
500,20,0.1,0.1,1e-06,80,0.5,0.37,1272,11515,4937,177,0.10743174577033643
500,20,0.1,0.1,1e-06,80,0.6,0.47,1180,12293,4159,269,0.04244811266868485
500,20,0.1,0.1,1e-06,80,0.7,0.42,1294,12699,3753,155,0.0799883089071994
500,20,0.1,0.1,1e-06,80,0.8,0.6,864,7684,8768,585,0.07055983222608372
500,20,0.1,0.1,1e-06,80,0.9,0.54,969,10745,5707,480,0.008961284089087898
500,20,0.1,0.1,1e-06,140,0.1,0.38,1449,16451,1,0,0.0022181878739420424
500,20,0.1,0.1,1e-06,140,0.2,0.5,1247,13086,3366,202,0.0445076723236218
500,20,0.1,0.1,1e-06,140,0.3,0.47,917,7783,8669,532,0.0871928401490369
500,20,0.1,0.1,1e-06,140,0.4,0.21,1445,16384,68,4,0.005915522357930253
500,20,0.1,0.1,1e-06,140,0.5,0.28,1449,16446,6,0,0.005434187462524194
500,20,0.1,0.1,1e-06,140,0.6,0.4,1296,14054,2398,153,0.03134055507701406
500,20,0.1,0.1,1e-06,140,0.7,0.63,1,2,16450,1448,0.011980116984671416
500,20,0.1,0.1,1e-06,140,0.8,0.36,1441,16254,198,8,0.016658268826002354
500,20,0.1,0.1,1e-06,140,0.9,0.57,1344,14724,1728,105,0.029301277260906193
500,20,0.1,0.1,1e-06,200,0.1,0.6,169,955,15497,1280,0.06586974920645391
500,20,0.1,0.1,1e-06,200,0.2,0.66,1,4,16448,1448,0.007296047973931355
500,20,0.1,0.1,1e-06,200,0.3,0.3,1427,16072,380,22,0.014569796140571153
500,20,0.1,0.1,1e-06,200,0.4,0.32,1449,16447,5,0,0.004960573157951639
500,20,0.1,0.1,1e-06,200,0.5,0.23,1446,16377,75,3,0.010304159510419544
500,20,0.1,0.1,1e-06,200,0.6,0.4,1448,16388,64,1,0.014510571054513439
500,20,0.1,0.1,1e-06,200,0.7,0.39,966,8678,7774,483,0.07615888576246566
500,20,0.1,0.1,1e-06,200,0.8,0.29,1448,16407,45,1,0.0110179033596883
500,20,0.1,0.1,1e-06,200,0.9,0.33,1392,14613,1839,57,0.06420789916875688
500,20,0.1,0.1,1e-06,260,0.1,0.45,1256,12691,3761,193,0.06272991380213147
500,20,0.1,0.1,1e-06,260,0.2,0.29,1448,16420,32,1,0.007979304517665839
500,20,0.1,0.1,1e-06,260,0.3,0.45,1150,11330,5122,299,0.062316938160656664
500,20,0.1,0.1,1e-06,260,0.4,0.51,1221,11798,4654,228,0.07688046052868076
500,20,0.1,0.1,1e-06,260,0.5,0.44,954,8133,8319,495,0.08949339020747889
500,20,0.1,0.1,1e-06,260,0.6,0.49,1429,16025,427,20,0.021241159443500305
500,20,0.1,0.1,1e-06,260,0.7,0.46,917,6022,10430,532,0.14936939047719197
500,20,0.1,0.1,1e-06,260,0.8,0.35,1177,10548,5904,272,0.09819772835408072
500,20,0.1,0.1,1e-06,260,0.9,0.37,1309,14666,1786,140,0.010509804997959053
500,20,0.1,0.1,1e-06,320,0.1,0.32,1371,14927,1525,78,0.03712388606888894
500,20,0.1,0.1,1e-06,320,0.2,0.49,1060,11083,5369,389,0.03379795716489653
500,20,0.1,0.1,1e-06,320,0.3,0.74,4,7,16445,1445,0.025700238722181717
500,20,0.1,0.1,1e-06,320,0.4,0.36,1388,15139,1313,61,0.0386374859659312
500,20,0.1,0.1,1e-06,320,0.5,0.47,376,3344,13108,1073,0.037800459645098816
500,20,0.1,0.1,1e-06,320,0.6,0.48,1389,15529,923,60,0.01759357121601581
500,20,0.1,0.1,1e-06,320,0.7,0.5,1115,11994,4458,334,0.024928367812196463
500,20,0.1,0.1,1e-06,320,0.8,0.45,1441,16294,158,8,0.011617580517287543
500,20,0.1,0.1,1e-06,320,0.9,0.4,1449,16429,23,0,0.0106445987151487
500,20,0.1,0.1,1e-06,380,0.1,0.47,1431,16115,337,18,0.015770832795222123
500,20,0.1,0.1,1e-06,380,0.2,0.42,1088,11782,4670,361,0.02106642987201495
500,20,0.1,0.1,1e-06,380,0.3,0.32,1292,12745,3707,157,0.07754755798456849
500,20,0.1,0.1,1e-06,380,0.4,0.37,1440,16296,156,9,0.00933571527110274
500,20,0.1,0.1,1e-06,380,0.5,0.38,1016,10129,6323,433,0.048110741249603774
500,20,0.1,0.1,1e-06,380,0.6,0.5,1129,9935,6517,320,0.09839822454930992
500,20,0.1,0.1,1e-06,380,0.7,0.51,189,1236,15216,1260,0.05573030362256458
500,20,0.1,0.1,1e-06,380,0.8,0.43,1086,8840,7612,363,0.11642817000101655
500,20,0.1,0.1,1e-06,380,0.9,0.34,1022,9504,6948,427,0.07072866713440118
500,20,0.1,0.2,0.005,20,0.1,0.24,572,2463,13989,877,0.1781213992699548
500,20,0.1,0.2,0.005,20,0.2,0.24,676,3101,13351,773,0.18586598215592837
500,20,0.1,0.2,0.005,20,0.3,0.25,619,2688,13764,830,0.18540661291439503
500,20,0.1,0.2,0.005,20,0.4,0.24,574,2321,14131,875,0.18894093779100185
500,20,0.1,0.2,0.005,20,0.5,0.26,513,2100,14352,936,0.17488876130068576
500,20,0.1,0.2,0.005,20,0.6,0.26,540,2146,14306,909,0.1850051488885428
500,20,0.1,0.2,0.005,20,0.7,0.28,517,1879,14573,932,0.19432618883568153
500,20,0.1,0.2,0.005,20,0.8,0.24,702,3266,13186,747,0.18777307503564583
500,20,0.1,0.2,0.005,20,0.9,0.3,475,1569,14883,974,0.19934750877506746
500,20,0.1,0.2,0.005,80,0.1,0.31,404,1198,15254,1045,0.19682880471789094
500,20,0.1,0.2,0.005,80,0.2,0.23,658,2774,13678,791,0.19781011001181484
500,20,0.1,0.2,0.005,80,0.3,0.27,533,1996,14456,916,0.19304175714539973
500,20,0.1,0.2,0.005,80,0.4,0.23,674,2977,13475,775,0.1923759622617158
500,20,0.1,0.2,0.005,80,0.5,0.29,490,1679,14773,959,0.1973493919983406
500,20,0.1,0.2,0.005,80,0.6,0.32,396,1176,15276,1053,0.19448354391077255
500,20,0.1,0.2,0.005,80,0.7,0.34,352,939,15513,1097,0.19595690623937462
500,20,0.1,0.2,0.005,80,0.8,0.38,252,464,15988,1197,0.20281542535718747
500,20,0.1,0.2,0.005,80,0.9,0.33,375,994,15458,1074,0.2036006519826053
500,20,0.1,0.2,0.005,140,0.1,0.37,300,660,15792,1149,0.20209410031439495
500,20,0.1,0.2,0.005,140,0.2,0.26,586,2386,14066,863,0.19013196384406383
500,20,0.1,0.2,0.005,140,0.3,0.3,443,1368,15084,1006,0.20131993554673722
500,20,0.1,0.2,0.005,140,0.4,0.33,409,1188,15264,1040,0.20098981818331313
500,20,0.1,0.2,0.005,140,0.5,0.36,289,604,15848,1160,0.20387888397947912
500,20,0.1,0.2,0.005,140,0.6,0.36,341,828,15624,1108,0.20424400313111035
500,20,0.1,0.2,0.005,140,0.7,0.3,467,1466,14986,982,0.20492749108937042
500,20,0.1,0.2,0.005,140,0.8,0.39,240,402,16050,1209,0.20710611290754155
500,20,0.1,0.2,0.005,140,0.9,0.35,383,956,15496,1066,0.21380130136470046
500,20,0.1,0.2,0.005,200,0.1,0.4,228,379,16073,1221,0.20240447658781383
500,20,0.1,0.2,0.005,200,0.2,0.34,364,969,15483,1085,0.19979899321368255
500,20,0.1,0.2,0.005,200,0.3,0.37,297,640,15812,1152,0.20337394174533854
500,20,0.1,0.2,0.005,200,0.4,0.3,492,1653,14799,957,0.2007856771768812
500,20,0.1,0.2,0.005,200,0.5,0.35,363,894,15558,1086,0.20940964969520187
500,20,0.1,0.2,0.005,200,0.6,0.31,475,1435,15017,974,0.21255167793624882
500,20,0.1,0.2,0.005,200,0.7,0.43,196,271,16181,1253,0.20327286245618842
500,20,0.1,0.2,0.005,200,0.8,0.3,452,1337,15115,997,0.2097778204405577
500,20,0.1,0.2,0.005,200,0.9,0.36,325,726,15726,1124,0.20903106425801912
500,20,0.1,0.2,0.005,260,0.1,0.37,302,663,15789,1147,0.20304638451562507
500,20,0.1,0.2,0.005,260,0.2,0.36,297,632,15820,1152,0.2047975059881522
500,20,0.1,0.2,0.005,260,0.3,0.4,256,433,16019,1193,0.2131743383036871
500,20,0.1,0.2,0.005,260,0.4,0.36,316,734,15718,1133,0.2013503638284368
500,20,0.1,0.2,0.005,260,0.5,0.35,348,812,15640,1101,0.2114096575037155
500,20,0.1,0.2,0.005,260,0.6,0.37,323,702,15750,1126,0.21159465988956247
500,20,0.1,0.2,0.005,260,0.7,0.33,380,944,15508,1069,0.2135141265917019
500,20,0.1,0.2,0.005,260,0.8,0.32,392,1068,15384,1057,0.20490775205934367
500,20,0.1,0.2,0.005,260,0.9,0.37,341,771,15681,1108,0.21297249768095033
500,20,0.1,0.2,0.005,320,0.1,0.36,339,809,15643,1110,0.20572347404552746
500,20,0.1,0.2,0.005,320,0.2,0.34,340,845,15607,1109,0.20106685284855938
500,20,0.1,0.2,0.005,320,0.3,0.32,403,1173,15279,1046,0.1990860677358402
500,20,0.1,0.2,0.005,320,0.4,0.38,319,690,15762,1130,0.21076257141368593
500,20,0.1,0.2,0.005,320,0.5,0.39,254,466,15986,1195,0.20402213337919325
500,20,0.1,0.2,0.005,320,0.6,0.35,336,817,15635,1113,0.20246690435360498
500,20,0.1,0.2,0.005,320,0.7,0.33,419,1142,15310,1030,0.21244509328013572
500,20,0.1,0.2,0.005,320,0.8,0.42,235,373,16079,1214,0.21006716874783204
500,20,0.1,0.2,0.005,320,0.9,0.41,240,422,16030,1209,0.2023149119067668
500,20,0.1,0.2,0.005,380,0.1,0.33,387,1048,15404,1062,0.20428307439666718
500,20,0.1,0.2,0.005,380,0.2,0.35,322,765,15687,1127,0.2006885709166542
500,20,0.1,0.2,0.005,380,0.3,0.33,387,981,15471,1062,0.212982455488697
500,20,0.1,0.2,0.005,380,0.4,0.33,396,1060,15392,1053,0.20840373227142656
500,20,0.1,0.2,0.005,380,0.5,0.36,338,771,15681,1111,0.21089881322637272
500,20,0.1,0.2,0.005,380,0.6,0.45,186,202,16250,1263,0.21743436106440098
500,20,0.1,0.2,0.005,380,0.7,0.36,317,695,15757,1132,0.2084796156067001
500,20,0.1,0.2,0.005,380,0.8,0.45,213,320,16132,1236,0.20468059319337037
500,20,0.1,0.2,0.005,380,0.9,0.38,302,649,15803,1147,0.20548584668107375
500,20,0.1,0.2,0.001,20,0.1,0.28,1115,11326,5126,334,0.04802593336695908
500,20,0.1,0.2,0.001,20,0.2,0.23,1448,16421,31,1,0.007710331393515939
500,20,0.1,0.2,0.001,20,0.3,0.22,1331,14445,2007,118,0.03419938741999404
500,20,0.1,0.2,0.001,20,0.4,0.23,1104,12125,4327,345,0.015471856377141881
500,20,0.1,0.2,0.001,20,0.5,0.23,1149,11255,5197,300,0.0643613980791924
500,20,0.1,0.2,0.001,20,0.6,0.21,940,9000,7452,509,0.05580724299673475
500,20,0.1,0.2,0.001,20,0.7,0.24,583,2733,13719,866,0.1658487790090441
500,20,0.1,0.2,0.001,20,0.8,0.31,391,1553,14899,1058,0.1538019721343118
500,20,0.1,0.2,0.001,20,0.9,0.24,645,3051,13401,804,0.17498687533769006
500,20,0.1,0.2,0.001,80,0.1,0.22,693,4269,12183,756,0.1333122084544751
500,20,0.1,0.2,0.001,80,0.2,0.22,673,4009,12443,776,0.1370211509101512
500,20,0.1,0.2,0.001,80,0.3,0.29,204,356,16096,1245,0.1866806798412011
500,20,0.1,0.2,0.001,80,0.4,0.31,358,974,15478,1091,0.19524854414263357
500,20,0.1,0.2,0.001,80,0.5,0.24,679,3053,13399,770,0.19003513081811543
500,20,0.1,0.2,0.001,80,0.6,0.24,594,2564,13888,855,0.18181642044901947
500,20,0.1,0.2,0.001,80,0.7,0.24,647,2653,13799,802,0.20064709390109364
500,20,0.1,0.2,0.001,80,0.8,0.3,477,1622,14830,972,0.19549952245847682
500,20,0.1,0.2,0.001,80,0.9,0.28,545,2083,14369,904,0.1922905273399902
500,20,0.1,0.2,0.001,140,0.1,0.23,662,3281,13171,787,0.16943045875164478
500,20,0.1,0.2,0.001,140,0.2,0.27,535,1959,14493,914,0.19702923831972777
500,20,0.1,0.2,0.001,140,0.3,0.25,587,2621,13831,862,0.17480112595323694
500,20,0.1,0.2,0.001,140,0.4,0.26,567,2259,14193,882,0.19000077092001283
500,20,0.1,0.2,0.001,140,0.5,0.23,655,2783,13669,794,0.19586608316284249
500,20,0.1,0.2,0.001,140,0.6,0.35,313,779,15673,1136,0.19221019046327797
500,20,0.1,0.2,0.001,140,0.7,0.26,598,2362,14090,851,0.1975917204095842
500,20,0.1,0.2,0.001,140,0.8,0.31,453,1350,15102,996,0.20896196307238998
500,20,0.1,0.2,0.001,140,0.9,0.35,341,806,15646,1108,0.20754740858754056
500,20,0.1,0.2,0.001,200,0.1,0.24,637,2737,13715,812,0.19056556949041137
